User ID,User Utterance,Bot Response,Timestamp,Context/Session ID,Entities,User Feedback,Conversation Outcome,User Profile,Channel/Platform,Language,User Emotion/Sentiment,Location,User Segment
EIdOjilmJA,Knowledge far forward.,Production teach us against language. Through rule data one act.,2023-10-31 18:02:06,3a1dcb61-dced-4a03-810d-7491438752df,product,positive,successful,Tyler Allen,email,French,happy,London,new users
KXIP7X4Yok,Staff join always radio.,His their quality drive. Coach worry career along international these necessary.,2023-10-31 18:02:06,50ae970b-6ce0-4d8d-b03f-3d90c0656715,service,neutral,specific outcome,Michelle Smith,mobile app,Chinese,happy,Tokyo,premium users
9SZlkUHuBX,Cup use since believe character between.,Method program always science south. Less fire yes sister visit. Sea human game.,2023-10-31 18:02:06,29b45d92-04b8-4b26-86f8-42b774048e27,location,neutral,incomplete,John Wilson,email,Spanish,happy,Sydney,premium users
ifn4lwsH2v,Grow huge rule personal.,Hand once plant food teacher yes whole race.,2023-10-31 18:02:06,07092893-05c9-4f27-879a-f923549f47de,location,neutral,specific outcome,Donna Hernandez,mobile app,English,excited,Sydney,returning customers
FpYM8eYzC5,Professor that scene organization.,Family parent nation assume process economic image. Usually interest allow only movie.,2023-10-31 18:02:06,b636cc8a-ba23-4a84-9cbc-88b50ed06c90,date,positive,incomplete,John Thomas,mobile app,Chinese,excited,Tokyo,new users
0lfvnvsnRd,Task month car manager.,Green enter human. Than type reality very.,2023-10-31 18:02:06,f40d1a4d-43e4-4a0d-9ab1-b3b9d89eb3cf,service,positive,specific outcome,Samantha Duncan MD,mobile app,German,happy,New York,returning customers
NnYiI9hvd7,Bed grow quality one mouth.,Necessary mention technology whom guy. Particular benefit white movie.,2023-10-31 18:02:06,4ef2ebca-9479-4cdb-ac04-2f9ed6134c65,event,negative,incomplete,Tanya Brooks,mobile app,German,neutral,Sydney,returning customers
aqSy4qGpXm,Someone car industry plant remember less almost.,Stay customer idea off mouth standard level. Hope social hospital sell six reduce outside.,2023-10-31 18:02:06,90ebdee6-a927-4f3c-97e3-2129df7dbab0,event,negative,incomplete,Michael Velazquez,social media,Chinese,neutral,Sydney,returning customers
g5WBADJHrK,Again consumer respond.,Class push require site still degree. Our budget around personal director program far truth.,2023-10-31 18:02:06,ea55c802-ac99-4807-919b-a8ccebb1fb73,event,negative,incomplete,Autumn Adkins,mobile app,English,excited,Sydney,premium users
f2a3tLNP4R,Red finally now decade public.,Personal message scene. Should third will. Pick ok project citizen represent pressure.,2023-10-31 18:02:06,869cb730-e05d-4dfc-b4cc-adb01976f319,product,positive,successful,Mr. Robert York,website chat,English,neutral,Tokyo,returning customers
N3deFhBkGf,Activity result where painting.,Form boy such American. Time brother bit coach article record vote.,2023-10-31 18:02:06,503a476b-fdeb-4df7-8008-83bcbf656739,location,positive,specific outcome,Michael Dominguez,email,Chinese,happy,London,new users
BK6BKepmnX,Debate produce modern service respond.,Top figure medical officer itself smile. Create box call condition simple.,2023-10-31 18:02:06,439ecb30-6db7-4643-aace-f6e967ffcecb,service,positive,specific outcome,Matthew Warner,website chat,English,neutral,Sydney,new users
lNuqoOPj2l,Cell design drug cold already ever more.,Per middle exist Democrat her. Girl exactly wrong thus result.,2023-10-31 18:02:06,8223188f-47e7-44a5-8c6b-9d196b919be6,location,negative,specific outcome,George Beasley,email,English,confused,London,premium users
VTOkAwmHoN,Land professor wait vote every clearly near.,Book part hour entire. Rule deal man college level less high.,2023-10-31 18:02:06,0f3b0766-15af-4aee-8f4a-6ab0e2ed839a,product,positive,specific outcome,Mary Reynolds,social media,German,excited,Tokyo,new users
hlMlLYMej6,Meeting imagine officer price.,Attorney debate than five later threat old. Plant season different forget.,2023-10-31 18:02:06,46194ccb-b4e9-4d14-8135-2e87229e6e83,location,positive,successful,Brandon Ford,email,English,happy,New York,returning customers
ImKiUEwNMA,Pick trouble blue friend career.,Perform cut art executive stuff campaign read say. Only or feeling up.,2023-10-31 18:02:06,c9601672-f642-4224-95aa-9c0cf81830f2,location,negative,incomplete,Miguel Rogers,email,Spanish,neutral,Los Angeles,premium users
UkR7kUypdP,Project debate support reason price fast.,Cold take real off yes behavior develop. Relate born big how your fund.,2023-10-31 18:02:06,f98cc4be-2775-4377-a3e3-7fba855bbeea,service,positive,successful,Jasmine Cox,mobile app,German,frustrated,Los Angeles,new users
viA6FQy5aR,Serve with allow miss seven.,Indeed enough increase. Letter family character laugh defense blood consumer.,2023-10-31 18:02:06,467dc317-d3fb-476a-9078-ce480cfff263,location,negative,specific outcome,Jamie Mckee,website chat,English,excited,Sydney,new users
uDBFW4qSVZ,Begin event drive away nor surface should.,Cost whole different whole sort other. Career year foot above later yourself power.,2023-10-31 18:02:06,5395895d-2fe1-4582-b7e7-ee4811d50e6b,location,neutral,successful,Andrew Miller,email,French,frustrated,Tokyo,premium users
yIbEkjrJAd,Despite home national.,Every both break show. Theory thank tend student far guess seven enter.,2023-10-31 18:02:06,eec27d6e-2a29-4f03-8cef-ceff6705b202,date,negative,specific outcome,Kelli King,social media,Spanish,neutral,Tokyo,new users
44l4AumeMr,Stock evening time live manager truth north.,Future professional better fly similar. Politics face first leg similar sell.,2023-10-31 18:02:06,4f91b173-23b6-4e8b-acb0-df7032fca09a,location,neutral,successful,Vincent Tyler,website chat,German,frustrated,Los Angeles,returning customers
YEJcRoX2OM,Such power travel party better.,Bar call quite take close meeting them. Next machine great table parent.,2023-10-31 18:02:06,b1d3a63d-2ae9-4de0-8ce0-5158ddd00a27,event,neutral,specific outcome,Daniel Shah,email,English,neutral,Sydney,returning customers
THAJ2XgUkq,Hundred peace father site writer anything.,Plan than sit challenge Democrat experience onto. Defense all actually ok.,2023-10-31 18:02:06,edd18dc7-cf0d-46f9-a7e5-7a24547414b2,service,neutral,specific outcome,Samantha Gutierrez,social media,English,neutral,Los Angeles,new users
lpzVM9ezJQ,Third eye customer specific feeling pass.,Mouth hope open entire listen similar. Yeah money opportunity modern unit these visit resource.,2023-10-31 18:02:06,c99b44ef-388f-44de-980d-821bf0043682,date,positive,successful,Amy Collins,social media,Spanish,excited,Tokyo,new users
yeNpyBggPO,Individual result condition I.,Reflect because science growth. After population personal every these show.,2023-10-31 18:02:06,b2793ee9-12c5-4b2c-892b-5d797cd36b74,event,neutral,successful,Melvin Hamilton,website chat,Chinese,confused,New York,premium users
zOKcyZ7l4h,Soon direction thus mother live debate happy.,House look occur provide. Indeed feel its long arm can.,2023-10-31 18:02:06,c27c8815-81dd-44bc-a52b-0f20ada00bee,date,negative,incomplete,Dennis Petersen,mobile app,Spanish,excited,Sydney,returning customers
Cd4g7y4ASE,Health magazine best better.,Catch data here approach apply. Into teacher attorney great those focus toward.,2023-10-31 18:02:06,d7eea112-9db9-4f18-a50b-72a10c662f2a,service,positive,incomplete,Erica Carr MD,email,English,neutral,Los Angeles,premium users
loFLkmpU5A,Act more usually should happen national green.,Enjoy decide light such property here. Pass standard deal staff. Position never keep.,2023-10-31 18:02:06,b70d4365-1225-45fa-8e3d-dc7420093ee2,event,neutral,successful,Sharon Myers,email,Chinese,confused,New York,returning customers
W1IpPYuMiS,Clearly those truth there measure.,Poor space series party.,2023-10-31 18:02:06,a9a76294-416c-4a07-8f82-2d0d7877270b,product,positive,specific outcome,Angela Carrillo,email,German,neutral,Sydney,premium users
h1svW3YcFW,Fear sister so director against.,Effort television early already. Friend return mouth among national.,2023-10-31 18:02:06,168ffc8d-0f4b-42f5-ab48-1fa674172779,event,positive,specific outcome,Andrea Bowman,mobile app,German,neutral,Tokyo,premium users
djgAqUcQar,Budget should per town before.,Art who other whatever. Wait attack crime garden who campaign. Cut north science main seat model.,2023-10-31 18:02:06,35a23cf3-a9ab-4a31-a096-593bd818c574,date,positive,successful,James Lee,mobile app,English,neutral,New York,new users
W9wwHsm4Es,Information reason during through.,Perform fight sometimes girl pick go. Once above score nature off feeling expect.,2023-10-31 18:02:06,3bb12be2-f6e8-4a10-ae79-f9cba0651fb2,service,negative,specific outcome,Emily Park,website chat,English,frustrated,London,returning customers
3STtLoEi75,Culture service represent same early real.,Event manage billion arm keep side. His impact candidate close long religious notice home.,2023-10-31 18:02:06,3aed68bc-8818-432b-b91f-e4b675c0c921,date,positive,successful,Linda Davis,mobile app,English,neutral,Sydney,new users
G4pfZrHZtD,Sound buy central director former.,Soon deal spring our. Since president start bill every moment. Item happy history.,2023-10-31 18:02:06,86e17af5-1037-4160-a3da-40639915fb58,product,neutral,successful,Rachel Barnes,social media,Chinese,happy,Sydney,premium users
0wqVB6XFSl,Choose best chair goal Republican.,Radio likely able tough little describe kind. Able these decision full boy type sit.,2023-10-31 18:02:06,c7897ecd-df29-465e-9042-9584d23e8ce6,event,neutral,successful,Laura Sanchez,email,English,frustrated,Tokyo,new users
DsCvg3g1uF,Evidence great off participant property very.,Law war soon nor think. As mean film party just top school.,2023-10-31 18:02:06,88d0968d-40ae-424a-a9ee-8cbfb8d6e180,location,neutral,specific outcome,Ms. Jessica Allen,email,Chinese,frustrated,Los Angeles,premium users
ZxvgR8kIjD,Management magazine fear election by.,Western opportunity wonder add. Unit to technology. Wall community artist hotel certain arm.,2023-10-31 18:02:06,8548ade8-9b45-46e7-83e2-3ac95fd8f20a,event,negative,specific outcome,Lisa Benton,website chat,Spanish,frustrated,Sydney,new users
TvK87obajo,Doctor yourself pay like.,Full letter black difficult. Represent some simple. Film another person mouth break hospital nice.,2023-10-31 18:02:06,a84a23c3-c865-423e-94fa-412821d25400,date,negative,specific outcome,Chris Norris,social media,English,frustrated,New York,new users
Thwjy9iqzF,Among reality tend girl have break stay.,Wish visit defense travel. Visit clearly indicate floor. Out space may likely.,2023-10-31 18:02:06,1948ba9c-bae6-47d3-a4ca-35b1651bdff7,date,negative,incomplete,Amanda Bowman,mobile app,Spanish,excited,New York,new users
wPa7gUVDDp,Garden although huge response suddenly.,Sort ball civil. Fact raise force long quite. Purpose season region mind dream old.,2023-10-31 18:02:06,d986f5a3-4228-433d-b631-e494cb69d15b,location,neutral,incomplete,Sean Carr,email,English,neutral,Tokyo,premium users
YkeKmtZ0nN,Argue organization though blue will.,Window drug wall safe scene his. Anything medical interest fly establish management most identify.,2023-10-31 18:02:06,b9306ea8-ad3c-4167-ad5d-4a551c92b25a,location,negative,incomplete,Donald Morrison,social media,English,excited,Los Angeles,premium users
fY61M7yur2,Few there inside work data. Us senior professor.,East miss stand either fire. Stage kind federal.,2023-10-31 18:02:06,3925ba3b-7041-423f-a091-3e72f706d2a8,event,neutral,specific outcome,Michael King,email,Chinese,happy,New York,premium users
ivbd6JFDt6,Especially film surface song point.,Training girl on realize evening plan. Should enjoy sound better respond.,2023-10-31 18:02:06,58114b55-8227-474c-9980-1049dee4a847,event,positive,specific outcome,Christopher Massey,social media,English,happy,London,returning customers
hYXBL9AawR,Power wife those international.,Per machine opportunity side.,2023-10-31 18:02:06,ecc1d12e-f8ad-4b19-bb3f-a8196c5a289f,date,positive,successful,Troy Ortega,website chat,Spanish,confused,Tokyo,returning customers
70fBT0Y2ym,Will study course real. Many least available.,Land win it simply. Image rule ago result risk.,2023-10-31 18:02:06,24d9c9f1-2b80-4edc-82d5-0dca2c71c05b,service,positive,specific outcome,Stephanie Reeves,website chat,French,frustrated,New York,new users
IMQpmbrI4M,Feel out view impact sort. Entire give me study.,Board mother behavior doctor teacher realize technology. Understand account seven American.,2023-10-31 18:02:06,2aeb869e-fdfb-4d4d-92f8-21b53216456f,event,neutral,successful,Nicole Ramirez,social media,English,excited,London,premium users
A7UrWdAqY1,Read exist east next treat can.,"Both avoid loss draw fill. Medical stuff reason draw stage kind.
Work behind soldier stock.",2023-10-31 18:02:06,fb045a4a-4677-44ef-ae85-d6d9d99a7f3f,event,neutral,specific outcome,Anne Castaneda,social media,French,happy,Los Angeles,returning customers
NjGB34CGRz,Book idea doctor director stop than.,Everything region similar. Event several poor lead ground time trouble hot.,2023-10-31 18:02:06,ad428641-d97f-44f1-82b2-6ab2b75a5000,date,positive,specific outcome,Dennis Nelson,social media,Chinese,frustrated,Tokyo,new users
4WcnHw49jo,Away direction strategy between reach.,Rich give change voice toward system. Important catch not blood cultural deep.,2023-10-31 18:02:06,ef709efe-4b2f-4d37-a9ae-b9908a38429b,product,neutral,successful,Sheila Franklin,website chat,English,neutral,Los Angeles,premium users
KKw94HGApc,Although task travel father training.,Visit son head area pattern school. National class positive read.,2023-10-31 18:02:06,3ab45f98-5bf5-4f05-b9a2-1939809bbb1d,location,neutral,incomplete,David Brewer,email,Chinese,neutral,Sydney,new users
jPubTHKJEG,Nor according financial system the reach it.,Rate yard approach consider. Will radio visit debate.,2023-10-31 18:02:06,e0e61ea3-f0eb-48fa-9e14-6109f2372773,date,positive,successful,Kevin Green,website chat,Spanish,frustrated,New York,premium users
QFXW5wtZY6,Picture determine officer.,Control reality game safe world. Consumer impact move evidence want.,2023-10-31 18:02:06,c0143a1e-d85a-46fd-8540-d0857c2c0ef5,location,neutral,incomplete,Lisa Griffin,email,Chinese,happy,New York,premium users
VsgolvTygx,Support friend run lose.,Single fire people them. Discussion second sure a team his. Behavior bar win.,2023-10-31 18:02:06,ecb64ac1-e760-429c-bee4-f1571510f417,service,negative,specific outcome,Joshua Morgan,email,Chinese,neutral,Los Angeles,premium users
cav4FUdFQ3,Unit interesting feeling news there stuff really.,"Long not rich fall. Evening identify catch.
Film age because citizen cost nation.",2023-10-31 18:02:06,2f0117f0-5b9a-4ef1-99e5-f51dca9f3cba,location,positive,specific outcome,Peter Davis,mobile app,English,excited,New York,new users
XR6FtIIGdR,Bad write brother war.,Culture you wear wear. Heart performance ask child star full.,2023-10-31 18:02:06,e8fe920b-efe1-4e39-b68d-ed2da9d4cdfa,product,neutral,successful,Joseph Lloyd,website chat,English,happy,Tokyo,returning customers
XKv3zLTLxY,Imagine crime and magazine.,Important establish less statement night ball free. Painting surface page bring.,2023-10-31 18:02:06,c90a0f6e-6613-4880-abdb-c07de896fca5,product,neutral,successful,Brenda Cummings,social media,German,frustrated,New York,new users
Onx95AZ00C,Place surface push cultural board change develop.,Development right less son. Entire hour moment dream. Season author knowledge.,2023-10-31 18:02:06,d3337f4c-080b-4b08-aebd-1c69a78abf04,event,negative,successful,Keith Black,social media,Chinese,frustrated,Tokyo,new users
dAC1PCAO35,Financial order conference adult.,Increase whatever region form. Our learn rock example down network already.,2023-10-31 18:02:06,0f3a530a-e87f-4837-8a9c-5c93fd8e102a,product,positive,successful,Eric Anderson,email,Spanish,frustrated,London,returning customers
wKoM9qO8mP,System sense relationship people hotel wife.,Real cold measure citizen sister image box social. Wall view forget box research yourself.,2023-10-31 18:02:06,6f67faed-d48f-4fb0-b532-2feca5924fa6,product,positive,incomplete,Michelle Beasley,social media,French,happy,Sydney,premium users
wv6rWkQ1Vf,Really office almost class maybe indeed.,Miss reason and wish. Teach gun hand. Which about western wear anything surface majority material.,2023-10-31 18:02:06,d600d9e9-2ca9-4316-817a-b5862c3e80e0,product,positive,successful,Benjamin Smith,email,Spanish,confused,Sydney,returning customers
QxPG28tvOx,Impact exactly assume himself key serve.,Including week meet figure policy prove. Produce approach summer although value.,2023-10-31 18:02:06,f0c163ca-3a0d-4fca-bc6a-f25de4adba41,product,negative,specific outcome,Carlos Guzman,social media,French,neutral,London,new users
jrzDZFM7ur,Early part cell. Keep up wide impact situation.,Behavior member TV PM above big buy. Administration soldier dream explain lay collection couple.,2023-10-31 18:02:06,49a1248e-5bad-426e-851c-7c18467eaf87,event,positive,incomplete,Lori Salazar,social media,Spanish,happy,Sydney,new users
OalWigXftC,Fill question sound least audience.,You somebody make find feeling garden arrive. Decade push difficult question find market friend.,2023-10-31 18:02:06,171e8bc6-4553-4c6d-9218-792bb86b1f52,location,neutral,specific outcome,Amy Peterson,social media,German,confused,Tokyo,new users
RJyCXFAxUx,Never bill either share sister animal house.,Perhaps he order citizen article court late way. Baby mean arm eat.,2023-10-31 18:02:06,7c368fb4-1707-4c79-8a34-dc572babdd0d,service,neutral,specific outcome,Morgan Wilson,website chat,German,frustrated,Sydney,premium users
BBJ6C0hbPM,Future training community pick.,Guy create hear chance book goal parent.,2023-10-31 18:02:06,7dc881e2-2a54-4c0f-b286-27dc1a3cd959,event,neutral,specific outcome,Victor Boyd,mobile app,English,neutral,New York,returning customers
4JrDXlYrsT,Mouth occur edge practice.,Safe language speak bank. Have out summer soon late live. Card dog view interview police reach.,2023-10-31 18:02:06,1cc11de6-b444-46d8-be6b-0bc9548f9ce7,product,negative,specific outcome,April Cabrera,social media,French,excited,Tokyo,new users
qkByU8i3S5,By rather building world clearly together so.,Foot when marriage view. Why upon half draw price mouth left way.,2023-10-31 18:02:06,e43c03c0-b0bf-4302-8773-fc678337e6d0,product,negative,successful,Jill Santiago,social media,French,excited,Los Angeles,new users
BJNqhzxnxC,Music soon between this hard.,"Military art seek inside. Mrs defense camera herself western son.
Cause TV color tough east charge.",2023-10-31 18:02:06,bb4166a3-82e8-4490-bf50-053418c79ba1,event,positive,successful,Adam Brown,social media,German,frustrated,Los Angeles,new users
PbLV9wDr2E,Cold strategy loss quickly.,Participant really store author five bring. Anyone them cold four bad.,2023-10-31 18:02:06,ae83ac86-ba90-4655-b7e6-997f192a6591,service,negative,successful,Sarah Robinson,social media,German,happy,Sydney,returning customers
R784RgNXcV,However even wrong reveal.,Enter free add couple mother vote state.,2023-10-31 18:02:06,ba73f4b6-bbc0-43e2-945d-b5f1202c6273,event,neutral,incomplete,Donald Barrett,mobile app,French,happy,Los Angeles,returning customers
L8m4hvGrix,Tend line investment property behind whole.,Pass if economic appear hour popular. Authority mean up happen.,2023-10-31 18:02:06,3dbd5ac0-e327-40d4-bc34-162e2b44c3b3,event,negative,specific outcome,Amanda Miller,social media,English,excited,Tokyo,premium users
njyS9zAuet,Reach product west clearly fish.,Field meeting yard north determine.,2023-10-31 18:02:06,3430e8ef-859d-4871-802f-28256e823fa1,date,negative,successful,Wesley Sanders,website chat,French,neutral,London,new users
w3NLczOaAR,System memory power still conference level.,Candidate between involve article price. Defense as rock interview style. Ask car hear.,2023-10-31 18:02:06,2a14b646-618b-4390-b8d5-917a6b64d4de,date,negative,successful,Alyssa Mcknight,social media,English,neutral,Los Angeles,premium users
nO3vcXaFJB,Near window service.,Between decision again him current section. Never war culture bag quality.,2023-10-31 18:02:06,8a40021a-0330-41b2-960e-3b968b720fab,product,negative,specific outcome,Jessica Wilson,email,French,happy,Tokyo,returning customers
7EESh3bX8K,American hand ok him myself here kitchen.,Network according person.,2023-10-31 18:02:06,cca8378c-fe8f-4da4-9b8e-2784fb36251b,location,neutral,specific outcome,Jennifer Pearson,social media,English,excited,New York,returning customers
i6PEjcOnBn,Suggest must member tonight sometimes real.,A agreement way modern. Maybe old seek matter program similar.,2023-10-31 18:02:06,fdf14f11-c39f-4a8c-93c4-68c1a802051b,service,positive,successful,Alicia Flowers,social media,German,frustrated,Tokyo,premium users
0xFN8GxVFR,Out compare art.,"Financial phone threat guy focus since.
Seek may old may. Back myself at increase discussion.",2023-10-31 18:02:06,5427dc29-c306-418d-bd65-362b417d5de1,location,positive,specific outcome,Debra Mccoy,mobile app,German,happy,Sydney,returning customers
gRPXSicdlx,Grow meeting campaign just off.,Total you fact enough inside season Mrs. Account yard treat onto understand year very.,2023-10-31 18:02:06,8e9eb58a-58f8-463c-903c-9b55dd141ad6,date,negative,successful,Stephanie Simpson,email,German,excited,Los Angeles,new users
j48Ocs9jDT,Treatment reach clearly culture eat Mr couple.,Someone show tree go. Radio away oil rise.,2023-10-31 18:02:06,7db30756-8356-4723-89b0-7a0b9fed0c99,event,neutral,incomplete,Kim Johnson,website chat,German,happy,Los Angeles,returning customers
hVnpMaPzLJ,Sense prove necessary edge in.,Gas recently store. Side American say common number one.,2023-10-31 18:02:06,612f9da0-b1f7-40a7-9b08-fd19c352338d,service,negative,incomplete,Sarah White,email,German,excited,Sydney,premium users
9MsBcxYt84,Arm figure with.,Become these full television such especially.,2023-10-31 18:02:06,079168bf-d8c4-4bbc-a2ed-9c2aa44f0e68,service,positive,successful,Elizabeth Bailey,mobile app,Spanish,happy,London,new users
SXrsuxdkOr,Place parent happy inside.,Process go during none many. Ground method treatment particularly enough high gun produce.,2023-10-31 18:02:06,ec2801bc-4048-4238-9768-ad68a711a3fc,service,neutral,successful,Melissa Owens,website chat,Chinese,frustrated,New York,new users
wo2v3FgSxR,Common staff high bag defense baby.,Practice leg military such establish. Budget hotel kitchen billion different.,2023-10-31 18:02:06,03620b16-09ef-4be7-aabd-84f9da667a74,event,negative,successful,Brian Williams,mobile app,German,happy,Los Angeles,premium users
7NAFfcSpDR,Think bring right wrong.,Address else fly four. Region quickly once what. Environment authority participant yeah sell.,2023-10-31 18:02:06,9c2c5ab9-5151-4b9e-a9cd-4b87fa42f3b2,product,negative,incomplete,Laura Nelson DVM,social media,Spanish,frustrated,Sydney,new users
Y9lJAWMEP7,Information suggest raise week.,Society cultural born not all less Republican. News with last lawyer computer probably.,2023-10-31 18:02:06,e91ee9d2-4f20-4604-87d3-c9c76bf78003,date,negative,incomplete,Christian Little,website chat,English,happy,Sydney,premium users
Z9CXVkIp4d,Return soldier shoulder minute how let parent.,Party describe hard themselves over. Letter radio eight hundred.,2023-10-31 18:02:06,0e6f4b1f-10bb-4619-9a28-4609abff7bcd,product,negative,successful,Patrick Mooney,website chat,Chinese,excited,Sydney,returning customers
clxp4uPo32,Mother mind when street follow I few.,"Food sister fight nature open.
Food camera four trade north individual.",2023-10-31 18:02:06,cc1b2d41-d1f9-4625-8d7f-4ce132bc8efa,event,positive,incomplete,Michael Benton,mobile app,German,confused,London,new users
HJ5kqcmBKS,Book reduce office care state begin.,Condition three production show cup side I increase. Cost performance evidence finally teacher.,2023-10-31 18:02:06,82c08d53-c1e7-4096-9cfc-8cc7c85fff4a,event,positive,incomplete,Robert Smith,email,German,frustrated,New York,returning customers
qcsMITCJQI,Night use would remember natural station bank.,Suffer remain reason car life. Conference no others agree western get improve. Plan main many lay.,2023-10-31 18:02:06,672163a6-ef80-4ca4-8ea7-fa59844507be,location,positive,incomplete,Brian Ellis,email,Spanish,frustrated,New York,premium users
QRpYp18Oeu,Life nice itself current star their.,Present store any knowledge how test number. Option fire kind since. Car those cause where.,2023-10-31 18:02:06,b31649f1-073b-416b-803b-2da244b5a4fd,service,positive,specific outcome,Troy Arroyo,social media,Chinese,frustrated,Sydney,returning customers
zNExR1KRkw,But door those lay work.,Else save right brother fact.,2023-10-31 18:02:06,bc251671-d81b-44d7-a895-59f9b1f0960f,product,positive,incomplete,James Harmon,website chat,French,excited,Los Angeles,new users
N0ISmxlzQe,Street ask year consider.,By if growth cover finally tell. Hundred four may bit.,2023-10-31 18:02:06,af94c07d-b532-40dc-a3a2-5e17a011c2b1,date,positive,incomplete,Jonathan Brown,email,Chinese,confused,Los Angeles,premium users
elxkYPQNIw,Some window size raise. Fine beat but girl.,Change strategy check six task.,2023-10-31 18:02:06,37e8b255-6df6-4f08-90de-597a5b480f40,location,negative,incomplete,Nicole Jensen,email,English,neutral,Tokyo,returning customers
mk21rIvCe6,Popular serve region write.,Participant pull window coach always them. Shake cut interview east page action.,2023-10-31 18:02:06,46148f99-b075-4458-8f0d-5593f5eb72fa,product,neutral,successful,Mrs. Bethany Cole,social media,Chinese,frustrated,Tokyo,premium users
xF2Op1zof9,Old final wife smile collection.,Figure station school check. Character risk air fund pay other movement still.,2023-10-31 18:02:06,e16bcdaf-201a-4fb3-b018-cacd816701d1,service,positive,successful,Patrick Brown,website chat,Chinese,happy,London,premium users
gD7eZTnvGo,Expect point live table task.,Entire indicate western at community.,2023-10-31 18:02:06,70a8d970-d228-41f7-b7fd-aa0f483d40dd,product,positive,specific outcome,Justin Smith,website chat,German,neutral,Los Angeles,premium users
5UXwebCgEP,Scene consumer small raise call add window.,Bring them sense trade. Reach effect stand cause activity half cup nature.,2023-10-31 18:02:06,42c7d892-fbbc-4cee-ae8b-78b20bd18caf,event,positive,successful,Jared Johnson,website chat,Spanish,frustrated,London,new users
F5nPEmnUkV,Life debate ever leader.,Past much despite since determine civil value. Not detail attorney yeah still shake.,2023-10-31 18:02:06,95bafaca-9f3f-4553-951b-c79cba51a05b,date,positive,successful,David Carter,website chat,French,excited,Los Angeles,new users
fINuMvb6lw,Charge address boy.,Where few exist idea look improve.,2023-10-31 18:02:06,451c81d8-4de9-4603-9318-9e9be587e71d,date,positive,successful,Tiffany Hall,mobile app,German,neutral,Sydney,returning customers
ctmZSROduR,Remember day well might.,Tv vote say that child hotel. Standard first bit radio. East difference quickly.,2023-10-31 18:02:06,92494673-67c7-4502-91e4-b7b21f0140ee,event,positive,incomplete,Ann Santana,mobile app,German,neutral,Sydney,new users
bq1pEkM7Zt,Energy produce hear.,Newspaper rule behind phone.,2023-10-31 18:02:06,73d49b77-2ee1-49c4-bffd-8dff8838cf3b,event,neutral,successful,Robert Mcgee,email,French,frustrated,Tokyo,returning customers
DiicnKullJ,Office avoid candidate.,More skill statement somebody form one.,2023-10-31 18:02:06,0428aeee-24d0-4ca6-92b2-66c2bfa723ba,product,negative,successful,Michael Pratt,website chat,German,frustrated,Los Angeles,new users
rzgsfA8jbV,Camera speak whom natural citizen population.,Part pressure building within. Month look weight lawyer.,2023-10-31 18:02:06,a50d08b6-c488-4b42-9ec3-a8aedc0c9bf0,service,neutral,specific outcome,Janet Mcclain,email,Chinese,happy,Tokyo,premium users
OPQ3kuPlbo,Baby bank special. Force arm law.,Wear minute spring sure future. Drug way money any. Wall minute space cost how.,2023-10-31 18:02:06,cc1f3523-88c9-475c-9fb3-b25dd543c980,event,positive,incomplete,Robert Cook,social media,English,happy,Sydney,new users
KvH2cGa5GJ,Happy chair section student air good despite.,Participant mean as. Store fine end or.,2023-10-31 18:02:06,ce8065c0-251c-42ba-9591-be288abcf0e6,location,negative,incomplete,Gregory Valencia,website chat,English,confused,New York,new users
PYnk0a8e6w,Power show condition than indeed staff policy.,Impact hand for far view participant resource. Administration social her simply break.,2023-10-31 18:02:06,e8366d6f-fb94-4fac-a88f-2189cca0e766,date,negative,successful,Kevin Nash,social media,French,confused,Los Angeles,premium users
LAOqMsWGox,Need couple his weight party true.,Owner one produce whatever truth according cell after.,2023-10-31 18:02:06,939529bd-98c6-4786-a313-8b7af52ffc5b,service,positive,specific outcome,Eric Wright,email,Spanish,confused,Tokyo,returning customers
rK0RiEEM2b,Turn certainly together only ok how.,Worker safe late add traditional check pretty. Morning environment pull investment.,2023-10-31 18:02:06,838f3166-2bd9-4551-af19-99891d885a52,location,positive,specific outcome,Christopher Carter,social media,German,confused,London,premium users
wo2HaXO3MK,Yes image any wonder on.,Statement child PM loss. We parent nothing.,2023-10-31 18:02:06,4b6bb661-b0eb-4740-842f-b29c9056cb81,event,neutral,successful,Shannon Moore,mobile app,English,frustrated,Los Angeles,premium users
mL8sBFjht1,Officer fast low area whole.,Avoid expect data dark. Moment hold think manage whom phone watch. Democrat star really page call.,2023-10-31 18:02:06,8160a91f-6eef-445a-907e-25e2635aabe5,date,positive,specific outcome,Melissa Gould,website chat,English,frustrated,Sydney,returning customers
HuUYbkq6Gm,Again million perhaps range.,Bill record available left collection my. Think on stuff number wonder.,2023-10-31 18:02:06,a43282d1-595e-493f-92c8-c67393b9dd6d,service,neutral,successful,Jessica Wood,email,Spanish,confused,Tokyo,new users
nJ1XzFWK1E,Newspaper worry glass his lead actually.,Type laugh research maybe fire. News star indeed whether everybody through only.,2023-10-31 18:02:06,fc641087-8522-4364-9be5-7f778421e0f9,service,neutral,incomplete,Anthony Sheppard,website chat,French,frustrated,Los Angeles,returning customers
